------------------------------Change time setting-----------------------------
SET datestyle TO "ISO, YMD";
SET timezone TO +00;
SET intervalstyle to "postgres";
------------------------------BasicFeature1_tmp_t15_4ARG-----------------------------
-- Testcase 1:
SELECT * FROM tmp_t15 ORDER BY  1 DESC, 2 ASC, 3 ASC, 4, 5, __spd_url;
        time         |                       c2                       |   c3    |      c4      |  __spd_url   
 /GRID1/      | ĂÂĐÊÔƠƯDÊĐÊDỜE                                 | /grid1/      | ăâđêôơưdêđêdờe
 /GRID1/      | いろはにほへど　ちりぬるをわがよたれぞ         | /grid1/      | いろはにほへど　ちりぬるをわがよたれぞ
 /GRID2/      | 色は匂へど 散りぬるを我が世誰ぞ 常ならむ       | /grid2/      | 色は匂へど 散りぬるを我が世誰ぞ 常ならむ
 /GRID2/      | СКОВОРОДАСКОВОРОДА                             | /grid2/      | сковородасковорода
 /GRID2/      | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /grid2/      | thequickbrownfoxjumpsoverthelazydog
 /GRID2/      | ĂÂĐÊÔƠƯDÊĐÊDỜE                                 | /grid2/      | ăâđêôơưdêđêdờe
 /GRID2/      | いろはにほへど　ちりぬるをわがよたれぞ         | /grid2/      | いろはにほへど　ちりぬるをわがよたれぞ
 /INFLUX1/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /influx1/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /INFLUX1/    | 常ならむ有為の奥山今日越えて浅き夢見           | /influx1/    | 常ならむ有為の奥山今日越えて浅き夢見
 /INFLUX1/    | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /influx1/    | живетезелоземляиижеикаколюди
 /INFLUX1/    | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /influx1/    | thequickbrownfoxjumpsoverthelazydog
 /INFLUX1/    | いろはにほへどちりぬるをわがよたれぞつねならむ | /influx1/    | いろはにほへどちりぬるをわがよたれぞつねならむ
 /MYSQL1/     | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /mysql1/     | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /MYSQL1/     | 常ならむ有為の奥山今日越えて浅き夢見           | /mysql1/     | 常ならむ有為の奥山今日越えて浅き夢見
 /MYSQL1/     | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /mysql1/     | живетезелоземляиижеикаколюди
 /MYSQL1/     | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /mysql1/     | thequickbrownfoxjumpsoverthelazydog
 /MYSQL1/     | いろはにほへどちりぬるをわがよたれぞつねならむ | /mysql1/     | いろはにほへどちりぬるをわがよたれぞつねならむ
 /POST1/      | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /post1/      | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /POST1/      | 常ならむ有為の奥山今日越えて浅き夢見           | /post1/      | 常ならむ有為の奥山今日越えて浅き夢見
 /POST1/      | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /post1/      | живетезелоземляиижеикаколюди
 /POST1/      | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /post1/      | thequickbrownfoxjumpsoverthelazydog
 /POST1/      | いろはにほへどちりぬるをわがよたれぞつねならむ | /post1/      | いろはにほへどちりぬるをわがよたれぞつねならむ
 /SQLITE1/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /sqlite1/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /SQLITE1/    | 常ならむ有為の奥山今日越えて浅き夢見           | /sqlite1/    | 常ならむ有為の奥山今日越えて浅き夢見
 /SQLITE1/    | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /sqlite1/    | живетезелоземляиижеикаколюди
 /SQLITE1/    | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /sqlite1/    | thequickbrownfoxjumpsoverthelazydog
 /SQLITE1/    | いろはにほへどちりぬるをわがよたれぞつねならむ | /sqlite1/    | いろはにほへどちりぬるをわがよたれぞつねならむ
 /TINYBRACE1/ | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /tinybrace1/ | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /TINYBRACE1/ | 常ならむ有為の奥山今日越えて浅き夢見           | /tinybrace1/ | 常ならむ有為の奥山今日越えて浅き夢見
 /TINYBRACE1/ | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /tinybrace1/ | живетезелоземляиижеикаколюди
 /TINYBRACE1/ | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /tinybrace1/ | thequickbrownfoxjumpsoverthelazydog
 /TINYBRACE1/ | いろはにほへどちりぬるをわがよたれぞつねならむ | /tinybrace1/ | いろはにほへどちりぬるをわがよたれぞつねならむ
 /TMP_T15/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /tmp_t15/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /TMP_T15/    | 常ならむ有為の奥山今日越えて浅き夢見           | /tmp_t15/    | 常ならむ有為の奥山今日越えて浅き夢見
 /TMP_T15/    | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /tmp_t15/    | живетезелоземляиижеикаколюди
 /TMP_T15/    | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /tmp_t15/    | thequickbrownfoxjumpsoverthelazydog
 /TMP_T15/    | いろはにほへどちりぬるをわがよたれぞつねならむ | /tmp_t15/    | いろはにほへどちりぬるをわがよたれぞつねならむ
(40 rows)

-- Testcase 317:
SELECT upper(__spd_url), upper(c2), lower(__spd_url), lower(c2) FROM view_t15 ORDER BY 1  ASC, 2 DESC, 3, 4 DESC;
    upper     |                     upper                      |    lower     |                     lower                      
--------------+------------------------------------------------+--------------+------------------------------------------------
 /GRID1/      | 色は匂へど 散りぬるを我が世誰ぞ 常ならむ       | /grid1/      | 色は匂へど 散りぬるを我が世誰ぞ 常ならむ
 /GRID1/      | СКОВОРОДАСКОВОРОДА                             | /grid1/      | сковородасковорода
 /GRID1/      | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /grid1/      | thequickbrownfoxjumpsoverthelazydog
 /GRID1/      | ĂÂĐÊÔƠƯDÊĐÊDỜE                                 | /grid1/      | ăâđêôơưdêđêdờe
 /GRID1/      | いろはにほへど　ちりぬるをわがよたれぞ         | /grid1/      | いろはにほへど　ちりぬるをわがよたれぞ
 /GRID2/      | 色は匂へど 散りぬるを我が世誰ぞ 常ならむ       | /grid2/      | 色は匂へど 散りぬるを我が世誰ぞ 常ならむ
 /GRID2/      | СКОВОРОДАСКОВОРОДА                             | /grid2/      | сковородасковорода
 /GRID2/      | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /grid2/      | thequickbrownfoxjumpsoverthelazydog
 /GRID2/      | ĂÂĐÊÔƠƯDÊĐÊDỜE                                 | /grid2/      | ăâđêôơưdêđêdờe
 /GRID2/      | いろはにほへど　ちりぬるをわがよたれぞ         | /grid2/      | いろはにほへど　ちりぬるをわがよたれぞ
 /INFLUX1/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /influx1/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /INFLUX1/    | 常ならむ有為の奥山今日越えて浅き夢見           | /influx1/    | 常ならむ有為の奥山今日越えて浅き夢見
 /INFLUX1/    | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /influx1/    | живетезелоземляиижеикаколюди
 /INFLUX1/    | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /influx1/    | thequickbrownfoxjumpsoverthelazydog
 /INFLUX1/    | いろはにほへどちりぬるをわがよたれぞつねならむ | /influx1/    | いろはにほへどちりぬるをわがよたれぞつねならむ
 /MYSQL1/     | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /mysql1/     | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /MYSQL1/     | 常ならむ有為の奥山今日越えて浅き夢見           | /mysql1/     | 常ならむ有為の奥山今日越えて浅き夢見
 /MYSQL1/     | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /mysql1/     | живетезелоземляиижеикаколюди
 /MYSQL1/     | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /mysql1/     | thequickbrownfoxjumpsoverthelazydog
 /MYSQL1/     | いろはにほへどちりぬるをわがよたれぞつねならむ | /mysql1/     | いろはにほへどちりぬるをわがよたれぞつねならむ
 /POST1/      | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /post1/      | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /POST1/      | 常ならむ有為の奥山今日越えて浅き夢見           | /post1/      | 常ならむ有為の奥山今日越えて浅き夢見
 /POST1/      | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /post1/      | живетезелоземляиижеикаколюди
 /POST1/      | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /post1/      | thequickbrownfoxjumpsoverthelazydog
 /POST1/      | いろはにほへどちりぬるをわがよたれぞつねならむ | /post1/      | いろはにほへどちりぬるをわがよたれぞつねならむ
 /SQLITE1/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /sqlite1/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /SQLITE1/    | 常ならむ有為の奥山今日越えて浅き夢見           | /sqlite1/    | 常ならむ有為の奥山今日越えて浅き夢見
 /SQLITE1/    | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /sqlite1/    | живетезелоземляиижеикаколюди
 /SQLITE1/    | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /sqlite1/    | thequickbrownfoxjumpsoverthelazydog
 /SQLITE1/    | いろはにほへどちりぬるをわがよたれぞつねならむ | /sqlite1/    | いろはにほへどちりぬるをわがよたれぞつねならむ
 /TINYBRACE1/ | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /tinybrace1/ | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /TINYBRACE1/ | 常ならむ有為の奥山今日越えて浅き夢見           | /tinybrace1/ | 常ならむ有為の奥山今日越えて浅き夢見
 /TINYBRACE1/ | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /tinybrace1/ | живетезелоземляиижеикаколюди
 /TINYBRACE1/ | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /tinybrace1/ | thequickbrownfoxjumpsoverthelazydog
 /TINYBRACE1/ | いろはにほへどちりぬるをわがよたれぞつねならむ | /tinybrace1/ | いろはにほへどちりぬるをわがよたれぞつねならむ
 /TMP_T15/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /tmp_t15/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /TMP_T15/    | 常ならむ有為の奥山今日越えて浅き夢見           | /tmp_t15/    | 常ならむ有為の奥山今日越えて浅き夢見
 /TMP_T15/    | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /tmp_t15/    | живетезелоземляиижеикаколюди
 /TMP_T15/    | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /tmp_t15/    | thequickbrownfoxjumpsoverthelazydog
 /TMP_T15/    | いろはにほへどちりぬるをわがよたれぞつねならむ | /tmp_t15/    | いろはにほへどちりぬるをわがよたれぞつねならむ
(40 rows)

-- Testcase 318:
SELECT upper(__spd_url), upper(c2), lower(__spd_url), lower(c2) FROM view_t15 GROUP BY c2, __spd_url ORDER BY 1  ASC, 2 DESC, 3, 4 DESC;
    upper     |                     upper                      |    lower     |                     lower                      
--------------+------------------------------------------------+--------------+------------------------------------------------
 /GRID1/      | 色は匂へど 散りぬるを我が世誰ぞ 常ならむ       | /grid1/      | 色は匂へど 散りぬるを我が世誰ぞ 常ならむ
 /GRID1/      | СКОВОРОДАСКОВОРОДА                             | /grid1/      | сковородасковорода
 /GRID1/      | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /grid1/      | thequickbrownfoxjumpsoverthelazydog
 /GRID1/      | ĂÂĐÊÔƠƯDÊĐÊDỜE                                 | /grid1/      | ăâđêôơưdêđêdờe
 /GRID1/      | いろはにほへど　ちりぬるをわがよたれぞ         | /grid1/      | いろはにほへど　ちりぬるをわがよたれぞ
 /GRID2/      | 色は匂へど 散りぬるを我が世誰ぞ 常ならむ       | /grid2/      | 色は匂へど 散りぬるを我が世誰ぞ 常ならむ
 /GRID2/      | СКОВОРОДАСКОВОРОДА                             | /grid2/      | сковородасковорода
 /GRID2/      | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /grid2/      | thequickbrownfoxjumpsoverthelazydog
 /GRID2/      | ĂÂĐÊÔƠƯDÊĐÊDỜE                                 | /grid2/      | ăâđêôơưdêđêdờe
 /GRID2/      | いろはにほへど　ちりぬるをわがよたれぞ         | /grid2/      | いろはにほへど　ちりぬるをわがよたれぞ
 /INFLUX1/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /influx1/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /INFLUX1/    | 常ならむ有為の奥山今日越えて浅き夢見           | /influx1/    | 常ならむ有為の奥山今日越えて浅き夢見
 /INFLUX1/    | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /influx1/    | живетезелоземляиижеикаколюди
 /INFLUX1/    | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /influx1/    | thequickbrownfoxjumpsoverthelazydog
 /INFLUX1/    | いろはにほへどちりぬるをわがよたれぞつねならむ | /influx1/    | いろはにほへどちりぬるをわがよたれぞつねならむ
 /MYSQL1/     | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /mysql1/     | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /MYSQL1/     | 常ならむ有為の奥山今日越えて浅き夢見           | /mysql1/     | 常ならむ有為の奥山今日越えて浅き夢見
 /MYSQL1/     | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /mysql1/     | живетезелоземляиижеикаколюди
 /MYSQL1/     | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /mysql1/     | thequickbrownfoxjumpsoverthelazydog
 /MYSQL1/     | いろはにほへどちりぬるをわがよたれぞつねならむ | /mysql1/     | いろはにほへどちりぬるをわがよたれぞつねならむ
 /POST1/      | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /post1/      | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /POST1/      | 常ならむ有為の奥山今日越えて浅き夢見           | /post1/      | 常ならむ有為の奥山今日越えて浅き夢見
 /POST1/      | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /post1/      | живетезелоземляиижеикаколюди
 /POST1/      | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /post1/      | thequickbrownfoxjumpsoverthelazydog
 /POST1/      | いろはにほへどちりぬるをわがよたれぞつねならむ | /post1/      | いろはにほへどちりぬるをわがよたれぞつねならむ
 /SQLITE1/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /sqlite1/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /SQLITE1/    | 常ならむ有為の奥山今日越えて浅き夢見           | /sqlite1/    | 常ならむ有為の奥山今日越えて浅き夢見
 /SQLITE1/    | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /sqlite1/    | живетезелоземляиижеикаколюди
 /SQLITE1/    | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /sqlite1/    | thequickbrownfoxjumpsoverthelazydog
 /SQLITE1/    | いろはにほへどちりぬるをわがよたれぞつねならむ | /sqlite1/    | いろはにほへどちりぬるをわがよたれぞつねならむ
 /TINYBRACE1/ | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /tinybrace1/ | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /TINYBRACE1/ | 常ならむ有為の奥山今日越えて浅き夢見           | /tinybrace1/ | 常ならむ有為の奥山今日越えて浅き夢見
 /TINYBRACE1/ | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /tinybrace1/ | живетезелоземляиижеикаколюди
 /TINYBRACE1/ | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /tinybrace1/ | thequickbrownfoxjumpsoverthelazydog
 /TINYBRACE1/ | いろはにほへどちりぬるをわがよたれぞつねならむ | /tinybrace1/ | いろはにほへどちりぬるをわがよたれぞつねならむ
 /TMP_T15/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿             | /tmp_t15/    | 豆贝尔维克斯艾勒艾弗诶比迪吉吾艾儿
 /TMP_T15/    | 常ならむ有為の奥山今日越えて浅き夢見           | /tmp_t15/    | 常ならむ有為の奥山今日越えて浅き夢見
 /TMP_T15/    | ЖИВЕТЕЗЕЛОЗЕМЛЯИИЖЕИКАКОЛЮДИ                   | /tmp_t15/    | живетезелоземляиижеикаколюди
 /TMP_T15/    | THEQUICKBROWNFOXJUMPSOVERTHELAZYDOG            | /tmp_t15/    | thequickbrownfoxjumpsoverthelazydog
 /TMP_T15/    | いろはにほへどちりぬるをわがよたれぞつねならむ | /tmp_t15/    | いろはにほへどちりぬるをわがよたれぞつねならむ
(40 rows)

-- Testcase 319:
SELECT c3*(random()<=1)::int, (random()<=1)::int*5+c4 FROM tmp_t15 ORDER BY 1  ASC, 2;
 ?column? |     ?column?      
----------+-------------------
  -650000 |      -649995.9481
  -650000 |      -649995.9481
  -650000 |        -64995.902
  -550000 |      -549995.5457
  -550000 |      -549995.5457
  -550000 |        -54995.902
  -550000 |        -6495.7662
  -450000 |         -5495.431
  -250000 |      -24995.50012
  -250000 |      -24995.50012
   -45000 |        -44995.199
   -45000 |        -44995.199
   -45000 |        45005.1095
   -35000 |       -34995.1205
      -65 |          -60.9481
      -55 |          -50.5457
        0 |            5.3117
        0 |           5.58371
        0 |           5.58371
       60 | 65.88470000000001
       70 |           75.9363
    10000 |        10005.3117
    15000 |        15005.2552
    15000 |        15005.2552
    30000 |        30005.0562
    35000 |           35005.1
    35000 |           35005.1
    40000 |       40005.05221
    50000 |        50005.1054
    70000 |       70005.91023
   400000 |          5005.213
   500000 |         6005.7623
   500000 |        50005.9421
   500000 |       500005.3117
   600000 |         7005.9812
   600000 |         60005.902
   600000 |       600005.8847
   600000 |       600005.8847
   700000 |       700005.9363
   700000 |       700005.9363
(40 rows)

-- Testcase 320:
SELECT c3*(random()<=1)::int, (random()<=1)::int*5+c4 FROM tmp_t15 GROUP BY c3, c4 HAVING max(c3)<max(c4) AND sum(c4)<100000 ORDER BY 1  ASC, 2;
 ?column? |     ?column?      
----------+-------------------
  -650000 |        -64995.902
  -550000 |        -54995.902
  -550000 |        -6495.7662
  -450000 |         -5495.431
  -250000 |      -24995.50012
   -45000 |        45005.1095
        0 |            5.3117
        0 |           5.58371
       60 | 65.88470000000001
       70 |           75.9363
    10000 |        10005.3117
    15000 |        15005.2552
    30000 |        30005.0562
    35000 |           35005.1
    40000 |       40005.05221
    50000 |        50005.1054
    70000 |       70005.91023
(17 rows)

-- Testcase 321:
SELECT c3*(random()<=1)::int, (random()<=1)::int*5+c4 FROM (SELECT * FROM tmp_t15 WHERE c3>c4 OR c4 != 7654) AS tmp_t15 ORDER BY 1  ASC, 2;
 ?column? |     ?column?      
----------+-------------------
  -650000 |      -649995.9481
  -650000 |      -649995.9481
  -650000 |        -64995.902
  -550000 |      -549995.5457
  -550000 |      -549995.5457
  -550000 |        -54995.902
  -550000 |        -6495.7662
  -450000 |         -5495.431
  -250000 |      -24995.50012
  -250000 |      -24995.50012
   -45000 |        -44995.199
   -45000 |        -44995.199
   -45000 |        45005.1095
   -35000 |       -34995.1205
      -65 |          -60.9481
      -55 |          -50.5457
        0 |            5.3117
        0 |           5.58371
        0 |           5.58371
       60 | 65.88470000000001
       70 |           75.9363
    10000 |        10005.3117
    15000 |        15005.2552
    15000 |        15005.2552
    30000 |        30005.0562
    35000 |           35005.1
    35000 |           35005.1
    40000 |       40005.05221
    50000 |        50005.1054
    70000 |       70005.91023
   400000 |          5005.213
   500000 |         6005.7623
   500000 |        50005.9421
   500000 |       500005.3117
   600000 |         7005.9812
   600000 |         60005.902
   600000 |       600005.8847
   600000 |       600005.8847
   700000 |       700005.9363
   700000 |       700005.9363
(40 rows)

-- Testcase 322:
SELECT c3*(random()<=1)::int, (random()<=1)::int*5+c4 FROM (SELECT * FROM tmp_t15 WHERE c3>c4 OR c4 != 7654) AS tmp_t15 GROUP BY c3, c4 HAVING max(c3)<max(c4) AND sum(c4)<100000 ORDER BY 1  ASC, 2;
 ?column? |     ?column?      
----------+-------------------
  -650000 |        -64995.902
  -550000 |        -54995.902
  -550000 |        -6495.7662
  -450000 |         -5495.431
  -250000 |      -24995.50012
   -45000 |        45005.1095
        0 |            5.3117
        0 |           5.58371
       60 | 65.88470000000001
       70 |           75.9363
    10000 |        10005.3117
    15000 |        15005.2552
    30000 |        30005.0562
    35000 |           35005.1
    40000 |       40005.05221
    50000 |        50005.1054
    70000 |       70005.91023
(17 rows)

-- Testcase 323:
SELECT c3*(random()<=1)::int, (random()<=1)::int*5+c4 FROM view_t15 ORDER BY 1  ASC, 2;
 ?column? |     ?column?      
----------+-------------------
  -650000 |      -649995.9481
  -650000 |      -649995.9481
  -650000 |        -64995.902
  -550000 |      -549995.5457
  -550000 |      -549995.5457
  -550000 |        -54995.902
  -550000 |        -6495.7662
  -450000 |         -5495.431
  -250000 |      -24995.50012
  -250000 |      -24995.50012
   -45000 |        -44995.199
   -45000 |        -44995.199
   -45000 |        45005.1095
   -35000 |       -34995.1205
      -65 |          -60.9481
      -55 |          -50.5457
        0 |            5.3117
        0 |           5.58371
        0 |           5.58371
       60 | 65.88470000000001
       70 |           75.9363
    10000 |        10005.3117
    15000 |        15005.2552
    15000 |        15005.2552
    30000 |        30005.0562
    35000 |           35005.1
    35000 |           35005.1
    40000 |       40005.05221
    50000 |        50005.1054
    70000 |       70005.91023
   400000 |          5005.213
   500000 |         6005.7623
   500000 |        50005.9421
   500000 |       500005.3117
   600000 |         7005.9812
   600000 |         60005.902
   600000 |       600005.8847
   600000 |       600005.8847
   700000 |       700005.9363
   700000 |       700005.9363
(40 rows)

-- Testcase 324:
SELECT c3*(random()<=1)::int, (random()<=1)::int*5+c4 FROM view_t15 GROUP BY c3, c4 HAVING max(c3)<max(c4) AND sum(c4)<100000 ORDER BY 1  ASC, 2;
 ?column? |     ?column?      
----------+-------------------
  -650000 |        -64995.902
  -550000 |        -54995.902
  -550000 |        -6495.7662
  -450000 |         -5495.431
  -250000 |      -24995.50012
   -45000 |        45005.1095
        0 |            5.3117
        0 |           5.58371
       60 | 65.88470000000001
       70 |           75.9363
    10000 |        10005.3117
    15000 |        15005.2552
    30000 |        30005.0562
    35000 |           35005.1
    40000 |       40005.05221
    50000 |        50005.1054
    70000 |       70005.91023
(17 rows)

-- Testcase 325:
SELECT max(c3), count(c2), exists(SELECT * FROM tmp_t15 WHERE c3<c4 AND c2 NOT LIKE 'The%') FROM tmp_t15 GROUP BY c2 ORDER BY 1  ASC, 2 DESC, 3 DESC;
   max   | count | exists 
---------+-------+--------
 -250000 |     2 | t
  -45000 |     2 | t
       0 |     2 | t
   15000 |     8 | t
   35000 |     2 | t
   70000 |     6 | t
  500000 |     6 | t
  600000 |     6 | t
  700000 |     6 | t
(9 rows)

-- Testcase 326:
SELECT max(c3), count(c2), exists(SELECT * FROM tmp_t15 WHERE c3<c4 AND c2 NOT LIKE 'The%') FROM tmp_t15 GROUP BY time, c2, c3 ORDER BY 1  ASC, 2 DESC, 3 DESC;
   max   | count | exists 
---------+-------+--------
 -650000 |     1 | t
 -650000 |     1 | t
 -650000 |     1 | t
 -550000 |     1 | t
 -550000 |     1 | t
 -550000 |     1 | t
 -550000 |     1 | t
 -450000 |     1 | t
 -250000 |     2 | t
  -45000 |     2 | t
  -45000 |     1 | t
  -35000 |     1 | t
     -65 |     1 | t
     -55 |     1 | t
       0 |     2 | t
       0 |     1 | t
      60 |     1 | t
      70 |     1 | t
   10000 |     1 | t
   15000 |     2 | t
   30000 |     1 | t
   35000 |     2 | t
   40000 |     1 | t
   50000 |     1 | t
   70000 |     1 | t
  400000 |     1 | t
  500000 |     1 | t
  500000 |     1 | t
  500000 |     1 | t
  600000 |     1 | t
  600000 |     1 | t
  600000 |     1 | t
  600000 |     1 | t
  700000 |     1 | t
  700000 |     1 | t
(35 rows)

-- Testcase 327:
SELECT max(c3), count(c2), exists(SELECT * FROM tmp_t15 WHERE c3<c4 AND c2 NOT LIKE 'The%') FROM tmp_t15 GROUP BY c2, __spd_url ORDER BY 1  ASC, 2 DESC, 3 DESC;
   max   | count | exists 
---------+-------+--------
 -650000 |     1 | t
 -650000 |     1 | t
 -650000 |     1 | t
 -550000 |     1 | t
 -550000 |     1 | t
 -550000 |     1 | t
 -550000 |     1 | t
 -450000 |     1 | t
 -250000 |     1 | t
 -250000 |     1 | t
  -45000 |     1 | t
  -45000 |     1 | t
  -45000 |     1 | t
  -35000 |     1 | t
     -65 |     1 | t
     -55 |     1 | t
       0 |     1 | t
       0 |     1 | t
       0 |     1 | t
      60 |     1 | t
      70 |     1 | t
   10000 |     1 | t
   15000 |     1 | t
   15000 |     1 | t
   30000 |     1 | t
   35000 |     1 | t
   35000 |     1 | t
   40000 |     1 | t
   50000 |     1 | t
   70000 |     1 | t
  400000 |     1 | t
  500000 |     1 | t
  500000 |     1 | t
  500000 |     1 | t
  600000 |     1 | t
  600000 |     1 | t
  600000 |     1 | t
  600000 |     1 | t
  700000 |     1 | t
  700000 |     1 | t
(40 rows)

-- Testcase 328:
SELECT max(c3), count(c2), exists(SELECT * FROM tmp_t15 WHERE c3<c4 AND c2 NOT LIKE 'The%') FROM tmp_t15 GROUP BY c2 HAVING c2 LIKE 'The%' OR c2 LIKE 'いろ%' ORDER BY 1  ASC, 2 DESC, 3 DESC;
   max   | count | exists 
---------+-------+--------
 -250000 |     2 | t
   15000 |     8 | t
  600000 |     6 | t
(3 rows)

-- Testcase 329:
SELECT max(c3), count(c2), exists(SELECT * FROM tmp_t15 WHERE c3<c4 AND c2 NOT LIKE 'The%') FROM tmp_t15 GROUP BY c3, c4 HAVING max(c3)<max(c4) AND sum(c4)<100000 ORDER BY 1  ASC, 2 DESC, 3 DESC;
   max   | count | exists 
---------+-------+--------
 -650000 |     1 | t
 -550000 |     1 | t
 -550000 |     1 | t
 -450000 |     1 | t
 -250000 |     2 | t
  -45000 |     1 | t
       0 |     2 | t
       0 |     1 | t
      60 |     1 | t
      70 |     1 | t
   10000 |     1 | t
   15000 |     2 | t
   30000 |     1 | t
   35000 |     2 | t
   40000 |     1 | t
   50000 |     1 | t
   70000 |     1 | t
(17 rows)

-- Testcase 330:
